# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  2 16:07:55 2016
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
#
rowid,pl_hostname,pl_letter,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim
1838,Kepler-211,c,2,6.04045000,0.00001600,-0.00001600,0,,,,,0.115,0.008,-0.008,0
1839,Kepler-212,b,2,16.25758200,0.00037800,-0.00037800,0,,,,,0.097,0.019,-0.019,0
1840,Kepler-212,c,2,31.80517400,0.00014200,-0.00014200,0,,,,,0.244,0.045,-0.045,0
1841,Kepler-213,b,2,2.46236000,0.00000600,-0.00000600,0,,,,,0.145,0.028,-0.028,0
1842,Kepler-213,c,2,4.82296200,0.00000800,-0.00000800,0,,,,,0.209,0.040,-0.040,0
1843,Kepler-214,b,2,15.66054400,0.00008000,-0.00008000,0,,,,,0.233,0.044,-0.044,0
1844,Kepler-214,c,2,28.77980000,0.00039700,-0.00039700,0,,,,,0.190,0.036,-0.036,0
1845,Kepler-215,b,4,9.36067200,0.00004000,-0.00004000,0,,,,,0.145,0.036,-0.036,0
1846,Kepler-215,c,4,14.66710800,0.00008900,-0.00008900,0,,,,,0.158,0.037,-0.037,0
1847,Kepler-215,d,4,30.86442300,0.00009200,-0.00009200,0,,,,,0.213,0.049,-0.049,0
1848,Kepler-215,e,4,68.16101000,0.00063000,-0.00063000,0,,,,,0.156,0.037,-0.037,0
1849,Kepler-216,b,2,7.69364100,0.00003100,-0.00003100,0,,,,,0.210,0.041,-0.041,0
1850,Kepler-216,c,2,17.40666900,0.00005700,-0.00005700,0,,,,,0.271,0.053,-0.053,0
1851,Kepler-217,b,3,5.37494300,0.00001900,-0.00001900,0,,,,,0.199,0.029,-0.029,0
1852,Kepler-217,c,3,8.58600400,0.00005300,-0.00005300,0,,,,,0.165,0.024,-0.024,0
1853,Kepler-217,d,3,3.88689525,0.00002241,-0.00002241,0,,,,,0.118,0.032,-0.024,0
1854,Kepler-218,b,3,3.61933700,0.00001100,-0.00001100,0,,,,,0.132,0.011,-0.011,0
1855,Kepler-218,c,3,44.69957600,0.00016700,-0.00016700,0,,,,,0.280,0.023,-0.023,0
1856,Kepler-218,d,3,124.52446470,0.00058220,-0.00058220,0,,,,,0.237,0.025,-0.016,0
1857,Kepler-219,b,3,4.58551200,0.00000800,-0.00000800,0,,,,,0.263,0.044,-0.044,0
1858,Kepler-219,c,3,22.71461300,0.00007500,-0.00007500,0,,,,,0.319,0.054,-0.054,0
1859,Kepler-219,d,3,47.90364500,0.00030700,-0.00030700,0,,,,,0.251,0.043,-0.043,0
1860,Kepler-22,b,1,289.86230000,0.00160000,-0.00200000,0,0.11300,,,1,0.212,0.012,-0.012,0
1861,Kepler-220,b,4,4.15980700,0.00001000,-0.00001000,0,,,,,0.072,0.004,-0.004,0
1862,Kepler-220,c,4,9.03419900,0.00000900,-0.00000900,0,,,,,0.140,0.008,-0.008,0
1863,Kepler-220,d,4,28.12239700,0.00016200,-0.00016200,0,,,,,0.087,0.005,-0.005,0
1864,Kepler-220,e,4,45.90273300,0.00019200,-0.00019200,0,,,,,0.119,0.011,-0.011,0
1865,Kepler-221,b,4,2.79590600,0.00000400,-0.00000400,0,,,,,0.153,0.015,-0.015,0
1866,Kepler-221,c,4,5.69058600,0.00000400,-0.00000400,0,,,,,0.261,0.024,-0.024,0
1867,Kepler-221,d,4,10.04156000,0.00001100,-0.00001100,0,,,,,0.244,0.022,-0.022,0
1868,Kepler-221,e,4,18.36991700,0.00002900,-0.00002900,0,,,,,0.235,0.022,-0.022,0
1869,Kepler-222,b,3,3.93698100,0.00000500,-0.00000500,0,,,,,0.282,0.125,-0.125,0
1870,Kepler-222,c,3,10.08881000,0.00001100,-0.00001100,0,,,,,0.414,0.185,-0.185,0
1871,Kepler-222,d,3,28.08191200,0.00006900,-0.00006900,0,,,,,0.329,0.145,-0.145,0
1872,Kepler-223,b,4,7.38449000,0.00022000,-0.00022000,0,0.02328,0.00409,-0.00346,0,0.267,0.016,-0.024,0
1873,Kepler-223,c,4,9.84564000,0.00052000,-0.00051000,0,0.01605,0.00535,-0.00346,0,0.307,0.018,-0.027,0
1874,Kepler-223,d,4,14.78869000,0.00030000,-0.00027000,0,0.02517,0.00472,-0.00409,0,0.467,0.023,-0.040,0
1875,Kepler-223,e,4,19.72567000,0.00055000,-0.00054000,0,0.01510,0.00440,-0.00378,0,0.410,0.024,-0.037,0
1876,Kepler-224,b,4,3.13292400,0.00001400,-0.00001400,0,,,,,0.124,0.008,-0.008,0
1877,Kepler-224,c,4,5.92500300,0.00001000,-0.00001000,0,,,,,0.278,0.023,-0.023,0
1878,Kepler-224,d,4,11.34939300,0.00003400,-0.00003400,0,,,,,0.205,0.012,-0.012,0
1879,Kepler-224,e,4,18.64357700,0.00008700,-0.00008700,0,,,,,0.176,0.013,-0.013,0
1880,Kepler-225,b,2,6.73897500,0.00004100,-0.00004100,0,,,,,0.107,0.006,-0.006,0
1881,Kepler-225,c,2,18.79423400,0.00007600,-0.00007600,0,,,,,0.164,0.009,-0.009,0
1882,Kepler-226,b,3,3.94099700,0.00002000,-0.00002000,0,,,,,0.138,0.055,-0.055,0
1883,Kepler-226,c,3,5.34955500,0.00001400,-0.00001400,0,,,,,0.203,0.080,-0.080,0
1884,Kepler-226,d,3,8.10904400,0.00009400,-0.00009400,0,,,,,0.109,0.044,-0.044,0
1885,Kepler-227,b,2,9.48801500,0.00003900,-0.00003900,0,,,,,0.277,0.140,-0.140,0
1886,Kepler-227,c,2,54.41869400,0.00046000,-0.00046000,0,,,,,0.271,0.136,-0.136,0
1887,Kepler-228,b,3,2.56654600,0.00002600,-0.00002600,0,,,,,0.136,0.063,-0.063,0
1888,Kepler-228,c,3,4.13444400,0.00001800,-0.00001800,0,,,,,0.241,0.111,-0.111,0
1889,Kepler-228,d,3,11.09428600,0.00003600,-0.00003600,0,,,,,0.360,0.165,-0.165,0
1890,Kepler-229,b,3,6.25297200,0.00002100,-0.00002100,0,,,,,0.196,0.070,-0.070,0
1891,Kepler-229,c,3,16.06863800,0.00001900,-0.00001900,0,,,,,0.439,0.155,-0.155,0
1892,Kepler-229,d,3,41.19491200,0.00024800,-0.00024800,0,,,,,0.343,0.123,-0.123,0
1893,Kepler-23,b,3,7.10730000,,,0,0.80000,,,1,0.170,,,0
1894,Kepler-23,c,3,10.74210000,,,0,2.70000,,,1,0.285,,,0
1895,Kepler-23,d,3,15.27429900,0.00010400,-0.00010400,0,,,,,0.196,0.008,-0.008,0
1896,Kepler-230,b,2,32.62555500,0.00012600,-0.00012600,0,,,,,0.380,0.194,-0.194,0
1897,Kepler-230,c,2,91.77324200,0.00161800,-0.00161800,0,,,,,0.182,0.093,-0.093,0
1898,Kepler-231,b,2,10.06527500,0.00002700,-0.00002700,0,,,,,0.154,0.011,-0.011,0
1899,Kepler-231,c,2,19.27156600,0.00009900,-0.00009900,0,,,,,0.172,0.017,-0.017,0
1900,Kepler-232,b,2,4.43122200,0.00001100,-0.00001100,0,,,,,0.275,0.131,-0.131,0
1901,Kepler-232,c,2,11.37934900,0.00004400,-0.00004400,0,,,,,0.342,0.166,-0.166,0
1902,Kepler-233,b,2,8.47238200,0.00002600,-0.00002600,0,,,,,0.217,0.059,-0.059,0
1903,Kepler-233,c,2,60.41895500,0.00063000,-0.00063000,0,,,,,0.242,0.070,-0.070,0
1904,Kepler-234,b,2,2.71150600,0.00000600,-0.00000600,0,,,,,0.330,0.148,-0.148,0
1905,Kepler-234,c,2,7.21205000,0.00002200,-0.00002200,0,,,,,0.313,0.139,-0.139,0
1906,Kepler-235,b,4,3.34022200,0.00000500,-0.00000500,0,,,,,0.199,0.009,-0.009,0
1907,Kepler-235,c,4,7.82490400,0.00005500,-0.00005500,0,,,,,0.114,0.007,-0.007,0
1908,Kepler-235,d,4,20.06054800,0.00009900,-0.00009900,0,,,,,0.183,0.009,-0.009,0
1909,Kepler-235,e,4,46.18366900,0.00042500,-0.00042500,0,,,,,0.198,0.026,-0.026,0
1910,Kepler-236,b,2,8.29561100,0.00003200,-0.00003200,0,,,,,0.140,0.011,-0.011,0
1911,Kepler-236,c,2,23.96812700,0.00017400,-0.00017400,0,,,,,0.178,0.015,-0.015,0
1912,Kepler-237,b,2,4.71510600,0.00003000,-0.00003000,0,,,,,0.126,0.067,-0.067,0
1913,Kepler-237,c,2,8.10363600,0.00003200,-0.00003200,0,,,,,0.186,0.098,-0.098,0
1914,Kepler-238,b,5,2.09087600,0.00002000,-0.00002000,0,,,,,0.154,0.036,-0.036,0
1915,Kepler-238,c,5,6.15555700,0.00005000,-0.00005000,0,,,,,0.213,0.040,-0.040,0
1916,Kepler-238,d,5,13.23354900,0.00008100,-0.00008100,0,,,,,0.274,0.051,-0.051,0
1917,Kepler-238,e,5,23.65400000,,,0,0.53400,0.22600,-0.21700,0,0.500,0.211,-0.041,0
1918,Kepler-238,f,5,50.44700000,,,0,0.04200,0.00900,-0.00800,0,0.178,0.076,-0.015,0
1919,Kepler-239,b,2,11.76305100,0.00003400,-0.00003400,0,,,,,0.208,0.013,-0.013,0
1920,Kepler-239,c,2,56.22809800,0.00058000,-0.00058000,0,,,,,0.224,0.037,-0.037,0
1921,Kepler-24,b,4,8.14530000,,,0,1.60000,,,1,0.214,,,0
1922,Kepler-24,c,4,12.33350000,,,0,1.60000,,,1,0.250,,,0
1923,Kepler-24,d,4,4.24438400,0.00005300,-0.00005300,0,,,,,0.149,0.035,-0.035,0
1924,Kepler-24,e,4,18.99835500,0.00015700,-0.00015700,0,,,,,0.248,0.057,-0.057,0
1925,Kepler-240,b,2,4.14449500,0.00002600,-0.00002600,0,,,,,0.122,0.050,-0.050,0
1926,Kepler-240,c,2,7.95352800,0.00002500,-0.00002500,0,,,,,0.196,0.079,-0.079,0
1927,Kepler-241,b,2,12.71809200,0.00003500,-0.00003500,0,,,,,0.208,0.092,-0.092,0
1928,Kepler-241,c,2,36.06597800,0.00013300,-0.00013300,0,,,,,0.229,0.099,-0.099,0
1929,Kepler-242,b,2,8.20395000,0.00002000,-0.00002000,0,,,,,0.233,0.143,-0.143,0
1930,Kepler-242,c,2,14.49648100,0.00008300,-0.00008300,0,,,,,0.178,0.110,-0.110,0
1931,Kepler-243,b,2,5.71544200,0.00001100,-0.00001100,0,,,,,0.219,0.103,-0.103,0
1932,Kepler-243,c,2,20.02621800,0.00016300,-0.00016300,0,,,,,0.178,0.087,-0.087,0
1933,Kepler-244,b,3,4.31179200,0.00000800,-0.00000800,0,,,,,0.246,0.103,-0.103,0
1934,Kepler-244,c,3,9.76729200,0.00004600,-0.00004600,0,,,,,0.183,0.078,-0.078,0
1935,Kepler-244,d,3,20.05040100,0.00013000,-0.00013000,0,,,,,0.206,0.087,-0.087,0
1936,Kepler-245,b,4,7.49019000,0.00001900,-0.00001900,0,,,,,0.229,0.016,-0.016,0
1937,Kepler-245,c,4,17.46081200,0.00007600,-0.00007600,0,,,,,0.194,0.015,-0.015,0
1938,Kepler-245,d,4,36.27710800,0.00017300,-0.00017300,0,,,,,0.270,0.019,-0.019,0
1939,Kepler-245,e,4,3.21982106,0.00000474,-0.00000474,0,,,,,0.156,0.007,-0.005,0
1940,Kepler-246,b,2,4.60182000,0.00000800,-0.00000800,0,,,,,0.209,0.107,-0.107,0
1941,Kepler-246,c,2,11.18716100,0.00007500,-0.00007500,0,,,,,0.134,0.068,-0.068,0
1942,Kepler-247,b,3,3.33616000,0.00000700,-0.00000700,0,,,,,0.146,0.041,-0.041,0
1943,Kepler-247,c,3,9.43945200,0.00000700,-0.00000700,0,,,,,0.365,0.102,-0.102,0
1944,Kepler-247,d,3,20.47791200,0.00002600,-0.00002600,0,,,,,0.352,0.098,-0.098,0
1945,Kepler-248,b,2,6.30820500,0.00001000,-0.00001000,0,,,,,0.269,0.032,-0.032,0
1946,Kepler-248,c,2,16.23949400,0.00002400,-0.00002400,0,,,,,0.363,0.044,-0.044,0
1947,Kepler-249,b,3,3.30653900,0.00001000,-0.00001000,0,,,,,0.097,0.004,-0.004,0
1948,Kepler-249,c,3,7.11370200,0.00001800,-0.00001800,0,,,,,0.135,0.008,-0.008,0
1949,Kepler-249,d,3,15.36845900,0.00007000,-0.00007000,0,,,,,0.140,0.012,-0.012,0
1950,Kepler-25,b,3,6.23850000,,,0,0.03020,0.01321,-0.01321,0,0.242,0.004,-0.004,0
1951,Kepler-25,c,3,12.72040000,,,0,0.07740,0.01793,-0.01793,0,0.464,0.008,-0.008,0
1952,Kepler-25,d,3,123.00000000,2.00000000,-2.00000000,0,0.28300,0.04300,-0.04300,0,,,,
1953,Kepler-250,b,3,4.14814100,0.00004600,-0.00004600,0,,,,,0.101,0.061,-0.061,0
1954,Kepler-250,c,3,7.15680400,0.00002200,-0.00002200,0,,,,,0.203,0.117,-0.117,0
1955,Kepler-250,d,3,17.64831200,0.00008100,-0.00008100,0,,,,,0.194,0.112,-0.112,0
1956,Kepler-251,b,4,4.79093600,0.00003700,-0.00003700,0,,,,,0.119,0.021,-0.021,0
1957,Kepler-251,c,4,16.51404300,0.00005400,-0.00005400,0,,,,,0.247,0.044,-0.044,0
1958,Kepler-251,d,4,30.13300100,0.00016100,-0.00016100,0,,,,,0.247,0.044,-0.044,0
1959,Kepler-251,e,4,99.64016100,0.00107400,-0.00107400,0,,,,,0.247,0.044,-0.044,0
1960,Kepler-252,b,2,6.66839100,0.00003100,-0.00003100,0,,,,,0.110,0.011,-0.011,0
1961,Kepler-252,c,2,10.84846300,0.00001500,-0.00001500,0,,,,,0.192,0.012,-0.012,0
1962,Kepler-253,b,3,3.78398600,0.00001700,-0.00001700,0,,,,,0.145,0.060,-0.060,0
1963,Kepler-253,c,3,10.28195100,0.00003200,-0.00003200,0,,,,,0.236,0.099,-0.099,0
1964,Kepler-253,d,3,18.11986900,0.00006600,-0.00006600,0,,,,,0.283,0.116,-0.116,0
1965,Kepler-254,b,3,5.82666200,0.00001000,-0.00001000,0,,,,,0.345,0.165,-0.165,0
1966,Kepler-254,c,3,12.41218300,0.00008200,-0.00008200,0,,,,,0.192,0.092,-0.092,0
1967,Kepler-254,d,3,18.74647700,0.00012100,-0.00012100,0,,,,,0.223,0.106,-0.106,0
1968,Kepler-255,b,3,5.71460600,0.00005200,-0.00005200,0,,,,,0.138,0.055,-0.055,0
1969,Kepler-255,c,3,9.94604700,0.00003500,-0.00003500,0,,,,,0.267,0.105,-0.105,0
1970,Kepler-255,d,3,1.04562266,0.00000267,-0.00000267,0,,,,,0.118,0.012,-0.009,0
1971,Kepler-256,b,4,1.62049300,0.00000900,-0.00000900,0,,,,,0.142,0.035,-0.035,0
1972,Kepler-256,c,4,3.38802000,0.00001600,-0.00001600,0,,,,,0.192,0.047,-0.047,0
1973,Kepler-256,d,4,5.83917200,0.00003100,-0.00003100,0,,,,,0.221,0.056,-0.056,0
1974,Kepler-256,e,4,10.68157200,0.00006600,-0.00006600,0,,,,,0.210,0.052,-0.052,0
1975,Kepler-257,b,3,2.38266700,0.00000600,-0.00000600,0,,,,,0.233,0.117,-0.117,0
1976,Kepler-257,c,3,6.58148400,0.00000800,-0.00000800,0,,,,,0.483,0.243,-0.243,0
1977,Kepler-257,d,3,24.66455100,0.00005100,-0.00005100,0,,,,,0.442,0.221,-0.221,0
1978,Kepler-258,b,2,13.19722000,0.00001900,-0.00001900,0,,,,,0.362,0.242,-0.242,0
1979,Kepler-258,c,2,33.65307900,0.00018900,-0.00018900,0,,,,,0.322,0.217,-0.217,0
1980,Kepler-259,b,2,8.11531700,0.00002200,-0.00002200,0,,,,,0.250,0.122,-0.122,0
1981,Kepler-259,c,2,36.92493100,0.00018100,-0.00018100,0,,,,,0.241,0.117,-0.117,0
1982,Kepler-26,b,4,12.28000000,0.00030000,-0.00030000,0,0.01611,0.00205,-0.00192,0,0.248,0.010,-0.010,0
1983,Kepler-26,c,4,17.25590000,0.00060000,-0.00060000,0,0.01951,0.00205,-0.00205,0,0.243,0.011,-0.011,0
1984,Kepler-26,d,4,3.54391900,0.00001500,-0.00001500,0,,,,,0.095,0.005,-0.005,0
1985,Kepler-26,e,4,46.82791500,0.00017300,-0.00017300,0,,,,,0.215,0.013,-0.013,0
1986,Kepler-260,b,2,8.18739900,0.00002200,-0.00002200,0,,,,,0.179,0.049,-0.049,0
1987,Kepler-260,c,2,76.05017800,0.00102600,-0.00102600,0,,,,,0.155,0.048,-0.048,0
1988,Kepler-261,b,2,10.38122700,0.00001600,-0.00001600,0,,,,,0.194,0.012,-0.012,0
1989,Kepler-261,c,2,24.57085800,0.00006900,-0.00006900,0,,,,,0.178,0.012,-0.012,0
1990,Kepler-262,b,2,13.06085500,0.00016400,-0.00016400,0,,,,,0.121,0.053,-0.053,0
1991,Kepler-262,c,2,21.85372200,0.00018700,-0.00018700,0,,,,,0.146,0.061,-0.061,0
1992,Kepler-263,b,2,16.56808700,0.00006500,-0.00006500,0,,,,,0.238,0.129,-0.129,0
1993,Kepler-263,c,2,47.33277300,0.00045600,-0.00045600,0,,,,,0.220,0.120,-0.120,0
1994,Kepler-264,b,2,40.80623100,0.00053800,-0.00053800,0,,,,,0.297,0.066,-0.066,0
1995,Kepler-264,c,2,140.10126100,0.00367800,-0.00367800,0,,,,,0.252,0.052,-0.052,0
1996,Kepler-265,b,4,6.84626200,0.00006300,-0.00006300,0,,,,,0.166,0.040,-0.040,0
1997,Kepler-265,c,4,17.02893700,0.00013600,-0.00013600,0,,,,,0.235,0.049,-0.049,0
1998,Kepler-265,d,4,43.13061700,0.00065800,-0.00065800,0,,,,,0.222,0.048,-0.048,0
1999,Kepler-265,e,4,67.83102400,0.00139600,-0.00139600,0,,,,,0.231,0.049,-0.049,0
2000,Kepler-266,b,2,6.61833000,0.00004800,-0.00004800,0,,,,,0.221,0.107,-0.107,0
2001,Kepler-266,c,2,107.72360100,0.00164300,-0.00164300,0,,,,,0.347,0.169,-0.169,0
2002,Kepler-267,b,3,3.35372800,0.00000700,-0.00000700,0,,,,,0.177,0.008,-0.008,0
2003,Kepler-267,c,3,6.87745000,0.00001600,-0.00001600,0,,,,,0.190,0.010,-0.010,0
2004,Kepler-267,d,3,28.46451500,0.00018000,-0.00018000,0,,,,,0.203,0.011,-0.011,0
2005,Kepler-268,b,2,25.93413800,0.00014200,-0.00014200,0,,,,,0.227,0.042,-0.042,0
2006,Kepler-268,c,2,83.44639300,0.00076100,-0.00076100,0,,,,,0.302,0.062,-0.062,0
2007,Kepler-269,b,2,5.32671800,0.00003500,-0.00003500,0,,,,,0.220,0.103,-0.103,0
2008,Kepler-269,c,2,8.12789900,0.00014900,-0.00014900,0,,,,,0.151,0.071,-0.071,0
2009,Kepler-27,b,2,15.33480000,,,0,9.11000,,,1,0.357,,,0
2010,Kepler-27,c,2,31.33090000,,,0,13.80000,,,1,0.437,,,0
2011,Kepler-270,b,2,11.47609400,0.00007100,-0.00007100,0,,,,,0.179,0.036,-0.036,0
2012,Kepler-270,c,2,25.26288700,0.00059900,-0.00059900,0,,,,,0.158,0.033,-0.033,0
2013,Kepler-271,b,3,5.21773800,0.00004300,-0.00004300,0,,,,,0.079,0.014,-0.014,0
2014,Kepler-271,c,3,7.41093500,0.00004900,-0.00004900,0,,,,,0.089,0.016,-0.016,0
2015,Kepler-271,d,3,5.24972541,0.00004062,-0.00004062,0,,,,,0.059,0.004,-0.004,0
2016,Kepler-272,b,3,2.97135300,0.00001700,-0.00001700,0,,,,,0.128,0.069,-0.069,0
2017,Kepler-272,c,3,6.05734200,0.00003700,-0.00003700,0,,,,,0.160,0.086,-0.086,0
2018,Kepler-272,d,3,10.93730400,0.00007300,-0.00007300,0,,,,,0.201,0.109,-0.109,0
2019,Kepler-273,b,2,2.93653200,0.00000900,-0.00000900,0,,,,,0.134,0.077,-0.077,0
2020,Kepler-273,c,2,8.01492700,0.00005200,-0.00005200,0,,,,,0.177,0.103,-0.103,0
2021,Kepler-274,b,2,11.63478800,0.00013400,-0.00013400,0,,,,,0.137,0.075,-0.075,0
2022,Kepler-274,c,2,33.19786100,0.00089400,-0.00089400,0,,,,,0.164,0.089,-0.089,0
2023,Kepler-275,b,3,10.30068200,0.00025400,-0.00025400,0,,,,,0.209,0.040,-0.040,0
2024,Kepler-275,c,3,16.08813400,0.00016400,-0.00016400,0,,,,,0.302,0.057,-0.057,0
2025,Kepler-275,d,3,35.67606200,0.00064100,-0.00064100,0,,,,,0.297,0.066,-0.066,0
2026,Kepler-276,b,3,14.12841000,0.00011100,-0.00011100,0,,,,,0.256,0.120,-0.120,0
2027,Kepler-276,c,3,31.88400000,,,0,0.05200,0.01400,-0.01100,0,0.259,0.113,-0.025,0
2028,Kepler-276,d,3,48.64800000,,,0,0.05100,0.01600,-0.01400,0,0.250,0.110,-0.024,0
2029,Kepler-277,b,2,17.32400000,,,0,0.27500,0.13100,-0.12600,0,0.261,0.065,-0.056,0
2030,Kepler-277,c,2,33.00600000,,,0,0.20200,0.05700,-0.04900,0,0.300,0.074,-0.064,0
2031,Kepler-278,b,2,30.16054600,0.00031100,-0.00031100,0,,,,,0.363,0.014,-0.014,0
2032,Kepler-278,c,2,51.07877500,0.00089000,-0.00089000,0,,,,,0.320,0.038,-0.038,0
2033,Kepler-279,b,3,12.30968100,0.00005100,-0.00005100,0,,,,,0.323,0.063,-0.063,0
2034,Kepler-279,c,3,35.73600000,,,0,0.15500,0.02300,-0.01900,0,0.384,0.153,-0.037,0
2035,Kepler-279,d,3,54.41400000,,,0,0.11800,0.01700,-0.01400,0,0.277,0.111,-0.027,0
2036,Kepler-28,b,2,5.91230000,,,0,1.51000,,,1,0.321,,,0
2037,Kepler-28,c,2,8.98580000,,,0,1.36000,,,1,0.303,,,0
2038,Kepler-280,b,2,2.13954200,0.00000600,-0.00000600,0,,,,,0.129,0.062,-0.062,0
2039,Kepler-280,c,2,4.80709100,0.00000900,-0.00000900,0,,,,,0.179,0.087,-0.087,0
2040,Kepler-281,b,2,14.64600800,0.00013900,-0.00013900,0,,,,,0.252,0.100,-0.100,0
2041,Kepler-281,c,2,36.33737300,0.00011100,-0.00011100,0,,,,,0.474,0.184,-0.184,0
2042,Kepler-282,b,4,9.22052400,0.00034100,-0.00034100,0,,,,,0.090,0.022,-0.022,0
2043,Kepler-282,c,4,13.63872300,0.00049100,-0.00049100,0,,,,,0.107,0.026,-0.026,0
2044,Kepler-282,d,4,24.80600000,,,0,0.19200,0.11300,-0.11400,0,0.219,0.089,-0.018,0
2045,Kepler-282,e,4,44.34700000,,,0,0.17700,0.05100,-0.05300,0,0.277,0.112,-0.022,0
2046,Kepler-283,b,2,11.00815100,0.00002900,-0.00002900,0,,,,,0.190,0.023,-0.023,0
2047,Kepler-283,c,2,92.74371100,0.00141300,-0.00141300,0,,,,,0.162,0.011,-0.011,0
2048,Kepler-284,b,2,12.69914900,0.00007100,-0.00007100,0,,,,,0.200,0.087,-0.087,0
2049,Kepler-284,c,2,37.51445600,0.00035000,-0.00035000,0,,,,,0.233,0.105,-0.105,0
2050,Kepler-285,b,2,2.63386700,0.00001200,-0.00001200,0,,,,,0.120,0.052,-0.052,0
2051,Kepler-285,c,2,6.18667600,0.00005900,-0.00005900,0,,,,,0.100,0.044,-0.044,0
2052,Kepler-286,b,4,1.79630200,0.00000900,-0.00000900,0,,,,,0.111,0.022,-0.022,0
2053,Kepler-286,c,4,3.46809500,0.00002300,-0.00002300,0,,,,,0.122,0.024,-0.024,0
2054,Kepler-286,d,4,5.91432300,0.00005400,-0.00005400,0,,,,,0.119,0.024,-0.024,0
2055,Kepler-286,e,4,29.22128900,0.00037000,-0.00037000,0,,,,,0.158,0.038,-0.038,0
2056,Kepler-287,b,2,20.34219900,0.00008400,-0.00008400,0,,,,,0.208,0.095,-0.095,0
2057,Kepler-287,c,2,44.85189600,0.00024700,-0.00024700,0,,,,,0.291,0.133,-0.133,0
2058,Kepler-288,b,3,6.09732600,0.00006400,-0.00006400,0,,,,,0.149,0.071,-0.071,0
2059,Kepler-288,c,3,19.30577200,0.00013500,-0.00013500,0,,,,,0.254,0.121,-0.121,0
2060,Kepler-288,d,3,56.63374200,0.00090800,-0.00090800,0,,,,,0.238,0.113,-0.113,0
2061,Kepler-289,b,3,34.54500000,0.00050000,-0.00050000,0,0.02300,0.02100,-0.02100,0,0.192,0.009,-0.009,0
2062,Kepler-289,c,3,125.85180000,0.00760000,-0.00760000,0,0.42000,0.05000,-0.05000,0,1.034,0.017,-0.017,0
2063,Kepler-289,d,3,66.06340000,0.01140000,-0.01140000,0,0.01300,0.00300,-0.00300,0,0.239,0.015,-0.015,0
2064,Kepler-29,b,2,10.33840000,0.00030000,-0.00030000,0,0.01419,0.00444,-0.00463,0,0.299,0.020,-0.020,0
2065,Kepler-29,c,2,13.28840000,0.00050000,-0.00050000,0,0.01259,0.00387,-0.00406,0,0.280,0.018,-0.018,0
2066,Kepler-290,b,2,14.58934700,0.00006600,-0.00006600,0,,,,,0.201,0.109,-0.109,0
2067,Kepler-290,c,2,36.77031000,0.00018300,-0.00018300,0,,,,,0.241,0.124,-0.124,0
2068,Kepler-291,b,2,3.54651100,0.00001600,-0.00001600,0,,,,,0.193,0.084,-0.084,0
2069,Kepler-291,c,2,5.70078600,0.00005500,-0.00005500,0,,,,,0.168,0.073,-0.073,0
2070,Kepler-292,b,5,2.58082700,0.00002000,-0.00002000,0,,,,,0.118,0.012,-0.012,0
2071,Kepler-292,c,5,3.71533500,0.00003300,-0.00003300,0,,,,,0.131,0.013,-0.013,0
2072,Kepler-292,d,5,7.05567900,0.00004300,-0.00004300,0,,,,,0.199,0.019,-0.019,0
2073,Kepler-292,e,5,11.97901000,0.00010100,-0.00010100,0,,,,,0.238,0.031,-0.031,0
2074,Kepler-292,f,5,20.83423700,0.00018400,-0.00018400,0,,,,,0.210,0.020,-0.020,0
2075,Kepler-293,b,2,19.25419600,0.00007900,-0.00007900,0,,,,,0.274,0.116,-0.116,0
2076,Kepler-293,c,2,54.15574300,0.00046600,-0.00046600,0,,,,,0.342,0.145,-0.145,0
2077,Kepler-294,b,2,3.70121200,0.00002500,-0.00002500,0,,,,,0.158,0.074,-0.074,0
2078,Kepler-294,c,2,6.62640000,0.00002800,-0.00002800,0,,,,,0.242,0.113,-0.113,0
2079,Kepler-295,b,3,12.64516400,0.00018100,-0.00018100,0,,,,,0.109,0.057,-0.057,0
2080,Kepler-295,c,3,21.52625800,0.00033600,-0.00033600,0,,,,,0.104,0.055,-0.055,0
2081,Kepler-295,d,3,33.88405400,0.00068500,-0.00068500,0,,,,,0.121,0.064,-0.064,0
